Actual,Predicted
90.0,90.0
130.0,130.0
200.0,200.0
150.0,150.0
41.97,41.96999999999989
108.97,108.96999999999989
190.0,190.0
85.0,85.0
89.97,89.97
66.97,66.97000000000006
55.0,55.0
55.0,55.0
61.97,61.97000000000003
37.0,37.0
74.97,74.97000000000006
80.0,80.0
55.0,55.0
40.0,40.0
190.0,190.0
31.97,31.969999999999903
100.0,100.0
175.0,175.0
70.0,70.0
68.0,68.0
51.97,51.969999999999985
180.0,180.0
55.97,55.97
115.0,115.0
32.0,32.0
50.0,50.0
52.0,52.0
75.0,75.0
32.0,32.0
56.97,56.99000000000001
95.0,95.0
95.0,95.0
130.0,130.0
120.99,120.99000000000038
240.0,240.0
190.0,190.0
200.0,200.0
58.97,58.9700000000001
170.0,170.0
120.0,120.0
100.0,100.0
130.0,130.0
100.0,100.0
97.97,97.96999999999997
80.0,80.0
120.99,120.99000000000038
125.0,125.0
210.0,210.0
100.0,100.0
60.0,60.0
55.0,55.0
22.97,22.9206
125.0,125.0
108.97,108.96999999999989
120.0,120.0
175.0,175.0
85.0,85.0
22.0,22.0
65.97,65.97000000000001
100.0,100.0
41.97,41.96999999999989
150.0,150.0
78.97,78.97000000000007
100.0,100.0
85.0,85.0
38.97,38.969999999999914
135.0,135.0
85.0,85.0
35.0,35.0
160.0,160.0
55.0,55.0
30.97,30.96999999999995
35.0,35.0
40.0,40.0
70.0,70.0
48.0,48.0
54.0,54.0
130.0,130.0
75.0,75.0
170.0,170.0
125.0,125.0
100.0,100.0
225.0,225.0
116.97,116.96999999999986
75.97,75.97000000000007
43.97,43.969999999999935
210.0,210.0
85.0,85.0
133.99,133.98999999999998
40.97,40.96999999999991
125.0,125.0
42.0,42.0
210.0,210.0
80.97,81.09000000000009
140.0,140.0
85.0,85.0
140.0,140.0
235.0,235.0
77.0,77.0
85.0,85.0
70.0,70.0
100.0,100.0
45.0,45.0
150.0,150.0
60.0,60.0
75.0,75.0
85.0,85.0
120.99,120.99000000000038
95.0,95.0
47.0,47.0
94.97,94.96999999999998
40.0,40.0
95.0,95.0
115.0,115.0
75.97,75.97000000000004
16.97,17.00000000000002
55.0,55.0
55.97,55.97
51.97,51.93999999999998
160.0,160.0
200.0,200.0
85.0,85.0
210.0,210.0
60.0,60.0
210.0,210.0
75.0,75.0
190.0,190.0
180.0,180.0
74.0,74.0
165.0,165.0
75.0,75.0
105.0,105.0
50.0,50.0
270.0,270.0
210.0,210.0
80.0,80.0
350.0,350.0
125.0,125.0
90.0,90.0
147.99,147.9899999999999
65.0,65.0
190.0,190.0
120.0,120.0
68.0,68.0
150.0,150.0
120.0,120.0
45.0,45.0
58.97,58.9700000000001
108.0,108.0
64.0,64.0
160.0,160.0
74.97,74.97000000000006
120.0,120.0
115.0,115.0
19.97,19.990000000000023
140.0,140.0
45.0,45.0
68.0,68.0
55.0,55.0
24.97,24.969999999999974
64.97,64.95000000000003
126.99,126.9899999999998
85.0,85.0
68.0,68.0
175.0,175.0
28.97,28.969999999999946
200.0,200.0
350.0,350.0
30.0,30.0
60.0,60.0
47.0,47.0
135.0,135.0
160.0,160.0
30.97,30.96999999999995
46.0,46.0
47.0,47.0
85.0,85.0
135.0,135.0
85.0,85.0
123.97,123.96999999999984
85.0,85.0
85.0,85.0
110.97,110.96999999999989
105.0,105.0
72.97,72.97000000000004
260.0,260.0
60.0,60.0
60.0,60.0
85.0,85.0
140.0,140.0
120.0,120.0
44.97,44.96999999999992
55.0,55.0
35.0,35.0
100.0,100.0
245.0,245.0
75.0,75.0
170.0,170.0
31.97,31.969999999999896
55.97,55.97
95.0,95.0
45.0,45.0
125.0,125.0
90.0,90.0
130.0,130.0
106.97,106.9700000000004
90.0,90.0
75.0,75.0
90.0,90.0
175.0,175.0
48.97,48.96999999999994
80.0,80.0
110.0,110.0
100.0,100.0
50.0,50.0
50.0,50.0
48.0,48.0
225.0,225.0
32.0,32.0
67.0,67.0
48.97,48.96999999999994
31.97,31.969999999999896
165.0,165.0
260.0,260.0
170.0,170.0
125.0,125.0
235.0,235.0
85.0,85.0
22.0,22.0
44.97,44.96999999999991
180.0,180.0
120.99,120.99000000000038
90.0,90.0
90.0,90.0
90.0,90.0
175.0,175.0
28.97,28.969999999999946
52.97,52.96999999999999
75.0,75.0
96.97,96.96999999999997
95.0,95.0
45.0,45.0
175.0,175.0
85.0,85.0
100.0,100.0
175.0,175.0
51.97,51.969999999999985
40.0,40.0
65.0,65.0
96.97,96.96999999999997
68.97,68.97000000000004
65.0,65.0
122.99,122.9899999999998
200.0,200.0
200.0,200.0
180.0,180.0
42.0,42.0
18.0,18.0
95.0,95.0
65.97,65.97000000000001
60.0,60.0
235.0,235.0
120.99,120.99000000000038
85.0,85.0
155.0,155.0
100.0,100.0
33.97,33.969999999999935
31.97,31.969999999999896
140.0,140.0
210.0,210.0
170.0,170.0
58.0,58.0
31.97,31.969999999999896
60.0,60.0
45.0,45.0
90.0,90.0
120.99,120.99000000000038
210.0,210.0
245.0,245.0
80.0,80.0
75.97,75.97000000000004
130.0,130.0
137.97,137.93079999999978
115.0,115.0
85.97,85.97000000000007
75.0,75.0
75.97,75.97000000000004
100.0,100.0
28.97,28.969999999999956
30.0,30.0
120.99,120.99000000000038
105.0,105.0
55.0,55.0
38.0,38.0
200.0,200.0
100.0,100.0
95.0,95.0
48.0,48.0
78.97,78.97000000000007
74.97,74.97000000000006
85.0,85.0
40.0,40.0
120.0,120.0
100.0,100.0
85.0,85.0
45.0,45.0
210.0,210.0
105.0,105.0
168.0,168.01
28.0,28.0
90.0,90.0
95.0,95.0
95.0,95.0
110.0,110.0
130.0,130.0
58.97,58.9700000000001
105.0,105.0
85.0,85.0
90.0,90.0
115.0,115.0
115.0,115.0
70.0,70.0
78.97,78.97000000000007
115.0,115.0
140.0,140.0
190.0,190.0
95.0,95.0
47.0,47.0
65.0,65.0
200.0,200.0
35.0,35.0
100.0,100.0
55.0,55.0
175.0,175.0
89.97,89.97
70.97,70.97000000000006
95.0,95.0
55.97,55.97
64.0,64.0
130.0,130.0
150.0,150.0
105.0,105.0
55.0,55.0
21.97,21.96999999999999
42.0,42.0
145.0,145.0
150.0,150.0
100.0,100.0
90.0,90.0
58.97,58.9700000000001
45.0,45.0
190.0,190.0
95.0,95.0
75.0,75.0
58.97,58.9700000000001
115.0,115.0
180.0,180.0
36.97,36.96999999999992
150.0,150.0
170.0,170.0
95.0,95.0
37.0,37.0
85.0,85.0
68.97,68.91000000000004
40.0,40.0
32.0,32.0
75.0,75.0
164.99,164.98999999999992
37.97,37.969999999999885
120.0,120.0
35.0,35.0
80.0,80.0
115.0,115.0
28.97,28.969999999999946
127.0,127.0
105.0,105.0
105.0,105.0
165.0,165.0
42.0,42.0
175.0,175.0
45.97,45.96999999999994
35.0,35.0
110.0,110.0
90.0,90.0
74.97,74.97000000000007
24.97,24.969999999999974
45.0,45.0
45.0,45.0
29.97,29.969999999999956
80.0,80.0
120.99,120.99000000000038
45.0,45.0
210.0,210.0
106.97,106.9700000000004
28.97,28.969999999999956
55.97,55.97
35.0,35.0
116.97,116.96999999999987
48.97,48.96999999999994
55.0,55.0
130.0,130.0
35.0,35.0
66.97,66.97000000000004
54.0,54.0
136.97,136.8719999999998
36.0,36.0
75.0,75.0
28.0,28.0
65.0,65.0
100.0,100.0
270.0,270.0
80.0,80.0
80.0,80.0
40.0,40.0
90.0,90.0
37.0,37.0
95.0,95.0
120.99,120.99000000000038
120.0,120.0
115.0,115.0
150.0,150.0
45.0,45.0
37.97,37.97999999999992
156.97,156.96999999999971
41.0,41.0
35.0,35.0
65.97,65.97000000000001
85.0,85.0
25.97,25.969999999999963
120.0,120.0
135.0,135.0
150.0,150.0
64.0,64.0
105.0,105.0
42.0,42.0
72.97,72.97000000000006
48.0,48.0
155.0,155.0
145.0,145.0
32.97,32.96999999999994
95.0,95.0
150.0,150.0
65.0,65.0
140.0,140.0
80.0,80.0
45.0,45.0
35.0,35.0
85.0,85.0
29.97,29.969999999999956
130.0,130.0
125.0,125.0
160.0,160.0
130.0,130.0
90.0,90.0
42.0,42.0
16.97,16.970000000000024
165.0,165.0
145.0,145.0
130.0,130.0
65.0,65.0
90.0,90.0
105.0,105.0
65.0,65.0
70.0,70.0
120.0,120.0
75.0,75.0
85.0,85.0
65.0,65.0
100.0,100.0
125.0,125.0
110.0,110.0
160.0,160.0
135.0,135.0
175.0,175.0
45.0,45.0
21.97,21.969999999999995
170.0,170.0
80.0,80.0
28.97,28.969999999999946
175.0,175.0
85.0,85.0
60.97,60.97000000000002
147.99,147.9899999999999
165.0,165.0
130.0,130.0
90.0,90.0
105.0,105.0
130.0,130.0
85.0,85.0
125.0,125.0
225.0,225.0
125.0,125.0
40.0,40.0
85.0,85.0
100.97,100.96999999999993
94.97,94.96999999999998
120.0,120.0
85.0,85.0
100.0,100.0
152.97,152.96999999999974
80.0,80.0
85.0,85.0
120.99,120.99000000000038
32.0,32.0
120.0,120.0
26.0,26.0
150.0,150.0
165.0,165.0
105.0,105.0
55.0,55.0
42.0,42.0
75.0,75.0
32.0,32.0
147.0,147.01
120.0,120.0
100.0,100.0
150.0,150.0
120.0,120.0
106.97,106.9700000000004
125.0,125.0
75.0,75.0
125.0,125.0
140.0,140.0
150.0,150.0
34.97,34.969999999999935
35.0,35.0
90.0,90.0
210.0,210.0
140.0,140.0
120.99,120.99000000000038
75.0,75.0
60.0,60.0
100.0,100.0
68.0,68.0
122.0,122.0
126.99,126.9899999999998
84.0,84.0
64.0,64.0
106.97,106.9700000000004
85.0,85.0
160.0,160.0
125.0,125.0
235.0,235.0
210.0,210.0
220.0,220.0
175.0,175.0
60.0,60.0
80.0,80.0
60.0,60.0
22.0,22.0
100.0,100.0
245.0,245.0
140.0,140.0
40.97,40.96999999999991
120.0,120.0
70.0,70.0
112.97,112.96999999999987
85.0,85.0
35.0,35.0
45.0,45.0
375.0,375.0
21.97,21.96999999999999
145.0,145.0
78.97,78.97000000000007
50.0,50.0
40.97,40.96999999999991
80.0,80.0
35.0,35.0
39.0,39.0
150.0,150.0
155.0,155.0
155.0,155.0
64.0,64.0
52.97,52.96999999999999
140.0,140.0
35.0,35.0
160.0,160.0
35.0,35.0
42.0,42.0
170.0,170.0
69.97,69.97000000000003
155.0,155.0
85.0,85.0
80.0,80.0
157.97,157.96999999999971
100.0,100.0
65.0,65.0
130.0,130.0
70.0,70.0
235.0,235.0
70.0,70.0
190.0,190.0
160.0,160.0
30.97,30.96999999999995
95.0,95.0
100.0,100.0
180.0,180.0
235.0,235.0
42.0,42.0
65.0,65.0
130.0,130.0
115.0,115.0
75.0,75.0
20.0,20.0
182.99,182.99000000000007
32.0,32.0
75.0,75.0
120.99,120.99000000000038
175.0,175.0
110.0,110.0
90.0,90.0
55.0,55.0
45.0,45.0
165.0,165.0
55.0,55.0
65.0,65.0
48.97,48.96999999999994
230.0,230.0
85.0,85.0
105.0,105.0
160.0,160.0
65.0,65.0
45.0,45.0
175.0,175.0
120.99,120.99000000000038
35.0,35.0
80.97,80.97000000000007
135.0,135.0
40.0,40.0
145.0,145.0
78.0,78.0
135.0,135.0
85.0,85.0
80.0,80.0
164.99,164.98999999999992
175.0,175.0
90.0,90.0
157.97,157.96999999999971
125.0,125.0
175.0,175.0
125.0,125.0
105.0,105.0
130.0,130.0
28.97,28.969999999999946
32.97,32.96999999999994
82.97,82.97000000000006
77.0,77.0
45.0,45.0
182.99,182.99000000000007
225.0,225.0
85.0,85.0
260.0,260.0
115.0,115.0
395.0,395.0
45.0,45.0
190.0,190.0
95.0,95.0
75.0,75.0
106.97,106.9700000000004
40.0,40.0
235.0,235.0
85.0,85.0
64.0,64.0
65.0,65.0
47.0,47.0
170.0,170.0
130.0,130.0
85.0,85.0
175.0,175.0
175.0,175.0
96.97,96.96999999999997
105.0,105.0
130.0,130.0
48.0,48.0
71.97,72.13000000000007
105.0,105.0
35.0,35.0
50.0,50.0
150.0,150.0
142.97,142.96999999999977
40.0,40.0
140.0,140.0
180.0,180.0
375.0,375.0
90.0,90.0
85.97,85.97000000000007
120.0,120.0
120.0,120.0
58.97,58.9700000000001
100.0,100.0
275.0,275.0
200.0,200.0
100.0,100.0
75.0,75.0
180.0,180.0
65.0,65.0
20.97,20.970000000000017
65.0,65.0
115.0,115.0
125.0,125.0
115.97,115.66999999999986
171.99,171.9899999999999
85.0,85.0
175.0,175.0
145.0,145.0
69.97,69.97000000000003
100.0,100.0
130.0,130.0
145.0,145.0
40.0,40.0
100.0,100.0
24.97,24.969999999999967
58.0,58.0
90.0,90.0
67.0,67.0
150.0,150.0
37.0,37.0
95.0,95.0
55.97,55.97
85.0,85.0
110.0,110.0
115.0,115.0
90.0,90.0
140.0,140.0
145.0,145.0
55.0,55.0
72.97,72.97000000000007
65.0,65.0
95.0,95.0
155.0,155.0
145.0,145.0
165.0,165.0
160.0,160.0
50.0,50.0
150.0,150.0
55.0,55.0
125.0,125.0
200.0,200.0
120.99,120.99000000000038
100.0,100.0
120.0,120.0
120.99,120.99000000000038
80.0,80.0
133.99,133.98999999999998
78.0,78.0
157.99,157.9899999999998
205.0,205.0
285.0,285.0
170.0,170.0
85.0,85.0
80.0,80.0
95.0,95.0
140.0,140.0
100.0,100.0
235.0,235.0
55.0,55.0
145.0,145.0
44.97,44.969999999999935
85.97,85.97000000000007
85.0,85.0
42.0,42.0
25.0,25.0
58.0,58.0
85.0,85.0
245.0,245.0
160.0,160.0
135.0,135.0
16.97,16.98000000000002
260.0,260.0
80.0,80.0
35.0,35.0
55.0,55.0
200.0,200.0
165.0,165.0
70.0,70.0
135.0,135.0
42.0,42.0
95.0,95.0
190.0,190.0
70.0,70.0
110.0,110.0
55.0,55.0
100.0,100.0
32.97,32.96999999999994
55.0,55.0
58.97,58.9700000000001
50.0,50.0
128.0,128.0
48.0,48.0
95.0,95.0
171.99,171.9899999999999
210.0,210.0
105.0,105.0
85.0,85.0
47.0,47.0
75.0,75.0
60.0,60.0
133.99,133.98999999999998
80.0,80.0
58.97,58.9700000000001
120.0,120.0
42.0,42.0
72.0,72.0
155.0,155.0
108.97,108.96999999999989
135.0,135.0
45.0,45.0
85.97,85.97000000000007
41.97,41.96999999999989
57.0,57.0
110.0,110.0
70.0,70.0
150.0,150.0
130.0,130.0
65.0,65.0
120.0,120.0
235.0,235.0
80.0,80.0
165.0,165.0
115.0,115.0
65.0,65.0
160.0,160.0
120.0,120.0
85.0,85.0
55.0,55.0
385.0,385.0
200.0,200.0
110.0,110.0
75.0,75.0
85.97,85.97000000000007
75.0,75.0
255.0,255.0
28.0,28.0
35.0,35.0
95.0,95.0
95.0,95.0
75.97,75.97000000000007
280.0,280.0
44.97,44.96999999999991
108.0,108.0
152.97,146.41999999999976
180.0,180.0
110.0,110.0
85.0,85.0
90.0,90.0
270.0,270.0
75.0,75.0
41.97,41.96999999999989
51.97,51.969999999999985
190.0,190.0
32.0,32.0
85.0,85.0
170.0,170.0
55.97,55.97
120.0,120.0
54.0,54.0
45.0,45.0
180.0,180.0
120.99,120.99000000000038
105.0,105.0
42.0,42.0
82.97,82.97000000000006
48.97,48.96999999999994
210.0,210.0
45.0,45.0
68.0,68.0
157.97,157.96999999999971
75.0,75.0
170.0,170.0
106.97,106.9700000000004
210.0,210.0
200.0,200.0
90.0,90.0
70.0,70.0
95.0,95.0
65.97,65.97000000000004
100.97,100.96999999999993
130.0,130.0
95.0,95.0
350.0,350.0
180.0,180.0
45.0,45.0
68.0,68.0
100.0,100.0
100.0,100.0
85.0,85.0
180.0,180.0
74.97,74.97000000000006
120.0,120.0
95.0,95.0
75.0,75.0
120.0,120.0
35.97,35.96999999999991
47.0,47.0
45.0,45.0
46.0,46.0
229.97,229.9700000000001
47.0,47.0
50.0,50.0
180.0,180.0
42.0,42.0
44.0,44.0
155.0,155.0
45.0,45.0
95.0,95.0
95.0,95.0
210.0,210.0
75.0,75.0
235.0,235.0
115.0,115.0
64.0,64.0
120.0,120.0
40.0,40.0
120.0,120.0
150.0,150.0
37.97,37.969999999999885
235.0,235.0
37.0,37.0
165.0,165.0
44.0,44.0
75.0,75.0
40.0,40.0
18.97,18.97000000000002
100.0,100.0
55.0,55.0
31.97,31.969999999999896
110.0,110.0
150.0,150.0
35.0,35.0
48.97,48.96999999999994
240.0,240.0
41.97,41.96999999999992
100.0,100.0
260.0,260.0
48.97,48.96999999999994
200.0,200.0
45.0,45.0
145.0,145.0
160.97,160.96999999999971
105.0,105.0
100.0,100.0
70.0,70.0
125.0,125.0
90.0,90.0
40.0,40.0
88.0,87.12
102.97,102.79999999999993
230.0,230.0
75.0,75.0
80.0,80.0
35.0,35.0
235.0,235.0
70.0,70.0
55.0,55.0
100.0,100.0
68.97,68.97000000000004
150.0,150.0
115.0,115.0
85.0,85.0
100.0,100.0
80.0,80.0
80.0,80.0
115.0,115.0
180.0,180.0
45.0,45.0
35.0,35.0
50.0,50.0
48.0,48.0
264.99,264.9900000000005
64.0,64.0
125.0,125.0
70.0,70.0
21.97,21.96999999999999
140.0,140.0
115.0,115.0
95.0,95.0
182.99,182.99000000000007
31.97,31.969999999999896
120.0,120.0
120.0,120.0
170.0,170.0
35.0,35.0
310.0,310.0
50.0,50.0
74.97,74.97000000000006
180.0,180.0
115.0,115.0
150.0,150.0
85.0,85.0
40.0,40.0
40.0,40.0
45.0,45.0
170.0,170.0
130.0,130.0
75.0,75.0
140.0,140.0
130.0,130.0
152.97,152.96999999999974
125.0,125.0
80.0,80.0
100.97,100.96999999999994
100.0,100.0
75.97,75.97000000000004
60.0,60.0
76.97,76.99000000000007
80.0,80.0
160.0,160.0
90.0,90.0
105.0,105.0
60.0,60.0
69.97,69.97000000000003
65.0,65.0
190.0,190.0
85.0,85.0
21.97,21.979999999999997
135.0,135.0
55.0,55.0
210.0,210.0
200.0,200.0
24.97,24.969999999999967
330.0,330.0
85.0,85.0
135.0,135.0
65.0,65.0
150.0,150.0
22.5,22.2905
115.0,115.0
190.0,190.0
190.0,190.0
145.0,145.0
35.0,35.0
115.0,115.0
147.99,147.9899999999999
55.0,55.0
115.0,115.0
130.0,130.0
122.0,122.0
130.0,130.0
29.97,30.029999999999955
122.99,122.9899999999998
25.97,25.989999999999974
28.0,28.0
75.0,75.0
395.0,395.0
40.0,40.0
47.0,47.0
100.0,100.0
130.0,130.0
40.0,40.0
32.0,32.0
90.0,90.0
80.0,80.0
140.0,140.0
235.0,235.0
165.0,165.0
195.0,195.0
42.0,42.0
210.0,210.0
102.97,102.96999999999993
95.0,95.0
130.0,130.0
65.0,65.0
225.0,225.0
64.0,64.0
76.97,76.97000000000007
80.0,80.0
95.0,95.0
31.97,31.969999999999946
108.0,108.0
130.0,130.0
45.0,45.0
200.0,200.0
184.97,184.3801999999999
31.97,31.969999999999896
75.0,75.0
69.97,69.97000000000003
160.0,160.0
55.0,55.0
95.0,95.0
360.0,360.0
95.0,95.0
130.0,130.0
45.0,45.0
80.0,80.0
55.97,55.970000000000006
175.0,175.0
95.0,95.0
35.0,35.0
80.0,80.0
37.0,37.0
45.0,45.0
115.0,115.0
95.0,95.0
50.0,50.0
45.0,45.0
115.0,115.0
100.0,100.0
210.0,210.0
55.0,55.0
110.0,110.0
75.0,75.0
135.0,135.0
34.0,34.0
182.99,182.99000000000007
100.0,100.0
54.97,55.0
60.0,60.0
150.0,150.0
80.0,80.0
130.0,130.0
65.0,65.0
75.0,75.0
47.97,47.86999999999996
90.0,90.0
58.97,58.9700000000001
210.0,210.0
140.0,140.0
105.0,105.0
350.0,350.2
50.0,50.0
125.0,125.0
100.0,100.0
82.97,82.79000000000008
45.0,45.0
30.0,30.0
55.0,55.0
110.0,110.0
54.97,54.97
140.0,140.0
44.97,44.96999999999991
160.0,160.0
47.0,47.0
24.0,24.0
60.0,60.0
70.0,70.0
106.97,106.9700000000004
90.0,90.0
150.0,150.0
35.0,35.0
85.0,85.0
35.0,35.0
80.0,80.0
50.0,50.0
80.0,80.0
175.0,175.0
70.0,70.0
115.0,115.0
100.0,100.0
135.0,135.0
80.0,80.0
95.0,95.0
80.0,80.0
42.0,42.0
74.97,74.97000000000006
115.0,115.0
155.0,155.0
75.97,75.97000000000006
170.0,170.0
35.97,35.96999999999991
190.0,190.0
37.0,37.0
60.0,60.0
80.0,80.0
164.99,164.98999999999992
120.0,120.0
56.97,56.970000000000006
130.0,130.0
285.0,285.0
100.0,100.0
115.0,115.0
85.0,85.0
45.0,45.0
65.0,65.0
80.0,80.0
30.0,30.0
120.0,120.0
75.0,75.0
175.0,175.0
60.0,60.0
48.97,48.959999999999965
70.0,70.0
225.0,225.0
125.0,125.0
70.97,70.97000000000006
58.97,58.9700000000001
30.0,30.0
64.0,64.0
115.0,115.0
120.99,120.99000000000038
40.0,40.0
55.0,55.0
130.0,130.0
35.97,35.96999999999991
115.0,115.0
77.0,77.0
95.0,95.0
125.0,125.0
28.97,28.969999999999946
135.0,135.0
45.0,45.0
55.0,55.0
130.0,130.0
42.0,42.0
210.0,210.0
45.0,45.0
75.0,75.0
180.0,180.0
85.0,85.0
100.0,100.0
60.0,60.0
85.0,85.0
215.0,215.0
21.97,22.020600000000005
30.0,30.0
48.97,48.96999999999994
270.0,270.0
55.0,55.0
80.0,80.0
108.97,108.96999999999989
95.0,95.0
210.0,210.0
145.0,145.0
160.0,160.0
100.0,100.0
35.0,35.0
125.0,125.0
28.97,28.969999999999956
90.0,90.0
55.0,55.0
160.0,160.0
75.0,75.0
120.0,120.0
135.0,135.0
68.97,68.97000000000004
210.0,210.0
150.0,150.0
170.0,170.0
80.0,80.0
245.0,245.0
21.97,21.96999999999999
37.97,37.96999999999989
140.0,140.0
145.0,145.0
45.0,45.0
70.0,70.0
84.97,84.97000000000006
150.0,150.0
150.0,150.0
55.0,55.0
180.0,180.0
140.0,140.0
50.0,50.0
355.0,355.0
230.0,230.0
69.97,69.97000000000003
80.0,80.0
42.0,42.0
98.97,98.96999999999994
39.97,39.97999999999991
94.97,94.96999999999998
35.0,35.0
75.0,75.0
40.0,40.0
140.0,140.0
45.0,45.0
70.0,70.0
90.0,90.0
85.0,85.0
44.97,44.969999999999935
30.0,30.0
160.0,160.0
45.0,45.0
27.97,28.03529999999996
65.0,65.0
136.99,136.99979999999982
165.0,165.0
170.0,170.0
260.0,260.0
115.0,115.0
50.0,50.0
110.0,110.0
185.0,185.0
210.0,210.0
200.0,200.0
395.0,395.0
95.0,95.0
165.0,165.0
95.0,95.0
280.0,280.0
85.0,85.0
25.0,25.0
45.0,45.0
65.0,65.0
75.0,75.0
25.0,25.0
145.0,145.0
40.0,40.0
90.0,90.0
80.0,80.0
116.97,116.96999999999987
28.97,28.969999999999956
24.97,24.969999999999974
64.97,64.97000000000004
90.0,90.0
150.0,150.0
150.0,150.0
145.0,145.0
55.97,55.97
120.0,120.0
31.97,31.969999999999896
65.97,65.97000000000001
105.0,105.0
36.0,36.0
260.0,260.0
80.0,80.0
115.0,115.0
395.0,395.0
54.97,54.91
115.0,115.0
130.0,130.0
310.0,310.0
110.0,110.0
64.0,64.0
75.0,75.0
60.0,60.0
75.0,75.0
28.0,28.0
130.0,130.0
36.0,36.0
60.0,60.0
75.97,75.97000000000004
78.0,78.0
28.97,28.96999999999995
160.0,160.0
110.0,110.0
21.97,21.96999999999999
70.97,70.95000000000006
64.97,64.97000000000004
42.0,42.0
165.0,165.0
130.0,130.0
28.97,28.979999999999958
45.0,45.0
55.0,55.0
140.0,140.0
95.0,95.0
130.0,130.0
210.0,210.0
225.0,225.0
120.0,120.0
26.0,26.0
70.0,70.0
75.0,75.0
35.0,35.0
165.0,165.0
86.97,86.94000000000004
68.0,68.0
120.0,120.0
130.0,130.0
83.97,83.97000000000007
260.0,260.0
130.0,130.0
225.0,225.0
80.0,80.0
45.0,45.0
115.0,115.0
40.0,40.0
68.0,68.0
60.97,60.97000000000002
80.0,80.0
170.0,170.0
260.0,260.0
125.0,125.0
55.0,55.0
54.5,54.5
175.0,175.0
85.0,85.0
175.0,175.0
160.97,160.96999999999971
28.97,28.969999999999946
75.0,75.0
175.0,175.0
210.0,210.0
175.0,175.0
35.0,35.0
190.0,190.0
76.97,76.97000000000007
115.0,115.0
64.0,64.0
75.97,75.97000000000007
50.0,50.0
90.0,90.0
164.99,164.98999999999992
90.0,90.0
86.97,86.97000000000004
35.0,35.0
64.97,64.97000000000004
64.97,64.97000000000004
78.97,78.97000000000007
45.0,45.0
75.0,75.0
180.0,180.0
60.0,60.0
48.97,48.96999999999996
370.0,370.0
285.0,285.0
140.0,140.0
95.0,95.0
55.0,55.0
145.0,145.0
100.0,100.0
130.0,130.0
150.0,150.0
144.97,144.96999999999977
32.97,32.96999999999994
42.97,42.96999999999993
80.0,80.0
37.97,37.969999999999885
106.97,106.9700000000004
156.97,156.96999999999971
145.0,145.0
100.0,100.0
230.0,230.0
47.0,47.0
120.99,120.99000000000038
44.97,44.96999999999991
41.97,41.96999999999989
75.0,75.0
55.97,55.97
125.0,125.0
170.0,170.0
125.0,125.0
45.0,45.0
55.97,55.97
55.0,55.0
150.0,150.0
48.97,48.96999999999994
185.0,185.0
35.0,35.0
72.0,72.0
55.97,55.97
40.0,40.0
170.0,170.0
120.0,120.0
21.97,21.96999999999999
35.97,35.96999999999991
170.0,170.0
110.97,110.96999999999989
95.0,95.0
150.0,150.0
55.0,55.0
147.99,147.9899999999999
30.0,30.0
66.97,66.97000000000006
55.0,55.0
190.0,190.0
80.0,80.0
19.97,19.990000000000023
42.0,42.0
75.0,75.0
120.0,120.0
125.0,125.0
54.0,54.0
165.0,165.0
42.0,42.0
170.0,170.0
42.0,42.0
122.99,122.9899999999998
37.0,37.0
45.0,45.0
105.0,105.0
270.0,270.0
120.99,120.99000000000038
90.0,90.0
35.0,35.0
68.0,68.0
108.97,108.96999999999989
42.0,42.0
40.0,40.0
80.0,80.0
100.0,100.0
64.0,64.0
95.0,95.0
42.97,42.96999999999993
69.97,69.97000000000003
175.0,175.0
65.97,65.97000000000001
150.0,150.0
85.0,85.0
42.0,42.0
26.97,26.969999999999967
55.0,55.0
285.0,285.0
200.0,200.0
105.0,105.0
64.0,64.0
21.97,21.96999999999999
175.0,175.0
155.0,155.0
140.0,140.0
45.0,45.0
150.0,150.0
45.0,45.0
190.0,190.0
135.0,135.0
47.0,47.0
85.0,85.0
45.0,45.0
48.97,48.97999999999996
110.0,110.0
19.97,19.960000000000022
65.0,65.0
70.0,70.0
80.0,80.0
48.0,48.0
58.97,58.9700000000001
130.0,130.0
125.0,125.0
350.0,350.0
26.0,26.0
45.0,45.0
76.97,76.97000000000007
55.0,55.0
190.0,190.0
85.97,85.97000000000007
40.0,40.0
95.0,95.0
160.0,160.0
61.97,61.97000000000003
75.0,75.0
175.0,175.0
95.0,95.0
85.0,85.0
90.0,90.0
235.0,235.0
120.0,120.0
157.99,157.9899999999998
32.0,32.0
75.0,75.0
130.0,130.0
85.0,85.0
130.0,130.0
160.0,160.0
130.0,130.0
175.0,175.0
62.0,62.0
170.0,170.0
70.0,70.0
235.0,235.0
115.0,115.0
110.0,110.0
55.0,55.0
147.99,147.9899999999999
68.0,68.0
100.0,100.0
160.0,160.0
180.0,180.0
240.0,240.0
55.0,55.0
170.0,170.0
105.0,105.0
48.97,48.96999999999994
245.0,245.0
190.0,190.0
210.0,210.0
48.97,48.96999999999994
55.0,55.0
135.0,135.0
120.0,120.0
120.0,120.0
35.0,35.0
145.0,145.0
55.0,55.0
80.0,80.0
100.0,100.0
175.0,175.0
35.0,35.0
160.0,160.0
80.0,80.0
155.0,155.0
94.97,94.96999999999998
150.0,150.0
105.0,105.0
50.0,50.0
35.0,35.0
105.0,105.0
130.0,130.0
140.0,140.0
175.0,175.0
195.0,195.0
40.0,40.0
38.0,38.0
35.0,35.0
110.0,110.0
